GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02,HC04,HC05,HC06,HC08,HC09
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographical Area,Geographical Area,Population,Housing  units,Area in square miles - Total area,Area in square miles - Water area,Area in square miles - Land area,Density per square mile of land area - Population,Density per square mile of land area - Housing  units
8500000US922,922,ZCTA3 922,8600000US92230,92230,ZCTA 922 - ZCTA 92230,ZCTA 92230,2348,877,24.85,0.00,24.85,94.5,35.3
8500000US922,922,ZCTA3 922,8600000US92231,92231,ZCTA 922 - ZCTA 92231,ZCTA 92231,27798,7185,82.96,0.00,82.96,335.1,86.6
8500000US922,922,ZCTA3 922,8600000US92233,92233,ZCTA 922 - ZCTA 92233,ZCTA 92233,7855,1161,159.39,0.37,159.01,49.4,7.3
8500000US922,922,ZCTA3 922,8600000US92234,92234,ZCTA 922 - ZCTA 92234,ZCTA 92234,43129,18951,19.57,0.00,19.57,2203.9,968.4
8500000US922,922,ZCTA3 922,8600000US92236,92236,ZCTA 922 - ZCTA 92236,ZCTA 92236,23159,5148,18.84,0.00,18.84,1229.0,273.2
8500000US922,922,ZCTA3 922,8600000US92239,92239,ZCTA 922 - ZCTA 92239,ZCTA 92239,962,630,451.48,0.00,451.48,2.1,1.4
8500000US922,922,ZCTA3 922,8600000US92240,92240,ZCTA 922 - ZCTA 92240,ZCTA 92240,22779,10468,39.22,0.00,39.22,580.8,266.9
8500000US922,922,ZCTA3 922,8600000US92241,92241,ZCTA 922 - ZCTA 92241,ZCTA 92241,5512,6043,121.23,0.00,121.23,45.5,49.8
8500000US922,922,ZCTA3 922,8600000US92242,92242,ZCTA 922 - ZCTA 92242,ZCTA 92242,1545,1708,16.11,0.18,15.93,97.0,107.2
8500000US922,922,ZCTA3 922,8600000US92243,92243,ZCTA 922 - ZCTA 92243,ZCTA 92243,43705,13862,108.65,0.08,108.57,402.6,127.7
8500000US922,922,ZCTA3 922,8600000US92249,92249,ZCTA 922 - ZCTA 92249,ZCTA 92249,3528,876,15.30,0.00,15.30,230.6,57.3
8500000US922,922,ZCTA3 922,8600000US92250,92250,ZCTA 922 - ZCTA 92250,ZCTA 92250,8058,2520,348.71,0.00,348.71,23.1,7.2
8500000US922,922,ZCTA3 922,8600000US92251,92251,ZCTA 922 - ZCTA 92251,ZCTA 92251,14538,3177,155.41,0.04,155.37,93.6,20.4
8500000US922,922,ZCTA3 922,8600000US92252,92252,ZCTA 922 - ZCTA 92252,ZCTA 92252,8137,4597,98.49,0.00,98.49,82.6,46.7
8500000US922,922,ZCTA3 922,8600000US92253,92253,ZCTA 922 - ZCTA 92253,ZCTA 92253,23970,11939,23.58,0.28,23.30,1028.7,512.4
8500000US922,922,ZCTA3 922,8600000US92254,92254,ZCTA 922 - ZCTA 92254,ZCTA 92254,8761,1922,49.46,0.02,49.44,177.2,38.9
8500000US922,922,ZCTA3 922,8600000US92256,92256,ZCTA 922 - ZCTA 92256,ZCTA 92256,3485,1858,128.00,0.00,128.00,27.2,14.5
8500000US922,922,ZCTA3 922,8600000US92257,92257,ZCTA 922 - ZCTA 92257,ZCTA 92257,2734,2339,172.64,0.09,172.56,15.8,13.6
8500000US922,922,ZCTA3 922,8600000US92258,92258,ZCTA 922 - ZCTA 92258,ZCTA 92258,717,333,19.10,0.00,19.10,37.5,17.4
8500000US922,922,ZCTA3 922,8600000US92259,92259,ZCTA 922 - ZCTA 92259,ZCTA 92259,454,429,201.85,0.00,201.85,2.2,2.1
8500000US922,922,ZCTA3 922,8600000US92260,92260,ZCTA 922 - ZCTA 92260,ZCTA 92260,29322,18873,39.94,0.00,39.94,734.1,472.5
8500000US922,922,ZCTA3 922,8600000US92262,92262,ZCTA 922 - ZCTA 92262,ZCTA 92262,24906,15736,106.12,0.00,106.12,234.7,148.3
8500000US922,922,ZCTA3 922,8600000US92264,92264,ZCTA 922 - ZCTA 92264,ZCTA 92264,18869,15885,45.97,0.00,45.97,410.4,345.5
8500000US922,922,ZCTA3 922,8600000US92266,92266,ZCTA 922 - ZCTA 92266,ZCTA 92266,287,260,39.96,0.51,39.45,7.3,6.6
8500000US922,922,ZCTA3 922,8600000US92267,92267,ZCTA 922 - ZCTA 92267,ZCTA 92267,113,62,31.91,0.95,30.96,3.7,2.0
8500000US922,922,ZCTA3 922,8600000US92268,92268,ZCTA 922 - ZCTA 92268,ZCTA 92268,341,217,26.64,0.00,26.64,12.8,8.1
8500000US922,922,ZCTA3 922,8600000US92270,92270,ZCTA 922 - ZCTA 92270,ZCTA 92270,12452,10559,22.33,0.00,22.33,557.6,472.8
8500000US922,922,ZCTA3 922,8600000US92273,92273,ZCTA 922 - ZCTA 92273,ZCTA 92273,1617,460,0.87,0.00,0.87,1848.2,525.8
8500000US922,922,ZCTA3 922,8600000US92274,92274,ZCTA 922 - ZCTA 92274,ZCTA 92274,17009,4630,116.58,0.01,116.57,145.9,39.7
8500000US922,922,ZCTA3 922,8600000US92275,92275,ZCTA 922 - ZCTA 92275,ZCTA 92275,796,594,22.79,0.00,22.79,34.9,26.1
8500000US922,922,ZCTA3 922,8600000US92276,92276,ZCTA 922 - ZCTA 92276,ZCTA 92276,6241,3988,56.98,0.00,56.98,109.5,70.0
8500000US922,922,ZCTA3 922,8600000US92277,92277,ZCTA 922 - ZCTA 92277,ZCTA 92277,17169,9347,916.11,0.00,916.11,18.7,10.2
8500000US922,922,ZCTA3 922,8600000US92278,92278,ZCTA 922 - ZCTA 92278,ZCTA 92278,14098,1561,938.64,0.00,938.64,15.0,1.7
8500000US922,922,ZCTA3 922,8600000US92280,92280,ZCTA 922 - ZCTA 92280,ZCTA 92280,47,31,786.44,0.00,786.44,0.1,0.0
8500000US922,922,ZCTA3 922,8600000US92281,92281,ZCTA 922 - ZCTA 92281,ZCTA 92281,2374,750,8.73,0.00,8.73,272.1,85.9
8500000US922,922,ZCTA3 922,8600000US92282,92282,ZCTA 922 - ZCTA 92282,ZCTA 92282,804,358,66.52,0.00,66.52,12.1,5.4
8500000US922,922,ZCTA3 922,8600000US92283,92283,ZCTA 922 - ZCTA 92283,ZCTA 92283,3656,1617,212.78,7.60,205.18,17.8,7.9
8500000US922,922,ZCTA3 922,8600000US92284,92284,ZCTA 922 - ZCTA 92284,ZCTA 92284,20477,9915,135.55,0.00,135.55,151.1,73.1
8500000US922,922,ZCTA3 922,8600000US92285,92285,ZCTA 922 - ZCTA 92285,ZCTA 92285,2181,2092,243.66,0.00,243.66,9.0,8.6
8500000US922,922,ZCTA3 922,8600000US922HH,922HH,ZCTA 922 - ZCTA 922HH,ZCTA 922HH,0,0,373.86,373.86,0.00,(X),(X)
8500000US922,922,ZCTA3 922,8600000US922XX,922XX,ZCTA 922 - ZCTA 922XX,ZCTA 922XX,132,145,5601.34,0.82,5600.52,0.0,0.0
8500000US923,923,ZCTA3 923,8500000US923,923,ZCTA 923,ZCTA 923,899916,337280,19202.17,56.57,19145.61,47.0,17.6
8500000US923,923,ZCTA3 923,8600000US92301,92301,ZCTA 923 - ZCTA 92301,ZCTA 92301,18973,5948,266.48,0.00,266.48,71.2,22.3
8500000US923,923,ZCTA3 923,8600000US92304,92304,ZCTA 923 - ZCTA 92304,ZCTA 92304,23,39,424.16,0.00,424.16,0.1,0.1
8500000US923,923,ZCTA3 923,8600000US92305,92305,ZCTA 923 - ZCTA 92305,ZCTA 92305,289,444,128.18,0.01,128.17,2.3,3.5
8500000US923,923,ZCTA3 923,8600000US92307,92307,ZCTA 923 - ZCTA 92307,ZCTA 92307,31859,12236,223.33,0.00,223.33,142.7,54.8
8500000US923,923,ZCTA3 923,8600000US92308,92308,ZCTA 923 - ZCTA 92308,ZCTA 92308,28805,10870,67.40,0.02,67.38,427.5,161.3
8500000US923,923,ZCTA3 923,8600000US92309,92309,ZCTA 923 - ZCTA 92309,ZCTA 92309,885,265,730.16,0.00,730.16,1.2,0.4
8500000US923,923,ZCTA3 923,8600000US92310,92310,ZCTA 923 - ZCTA 92310,ZCTA 92310,9460,2421,196.63,0.13,196.51,48.1,12.3
8500000US923,923,ZCTA3 923,8600000US92311,92311,ZCTA 923 - ZCTA 92311,ZCTA 92311,31273,13189,542.30,0.02,542.28,57.7,24.3
8500000US923,923,ZCTA3 923,8600000US92313,92313,ZCTA 923 - ZCTA 92313,ZCTA 92313,11008,4133,3.75,0.00,3.75,2937.0,1102.7
8500000US923,923,ZCTA3 923,8600000US92314,92314,ZCTA 923 - ZCTA 92314,ZCTA 92314,9882,9240,108.10,0.04,108.06,91.5,85.5
8500000US923,923,ZCTA3 923,8600000US92315,92315,ZCTA 923 - ZCTA 92315,ZCTA 92315,5435,8806,6.49,0.00,6.49,837.8,1357.4
8500000US923,923,ZCTA3 923,8600000US92316,92316,ZCTA 923 - ZCTA 92316,ZCTA 92316,25987,7122,10.68,0.00,10.67,2435.0,667.3
8500000US923,923,ZCTA3 923,8600000US92317,92317,ZCTA 923 - ZCTA 92317,ZCTA 92317,2134,1449,1.14,0.00,1.14,1866.3,1267.2
8500000US923,923,ZCTA3 923,8600000US92318,92318,ZCTA 923 - ZCTA 92318,ZCTA 92318,220,71,0.12,0.00,0.12,1796.9,579.9
8500000US923,923,ZCTA3 923,8600000US92320,92320,ZCTA 923 - ZCTA 92320,ZCTA 92320,7323,3315,23.73,0.00,23.73,308.6,139.7
8500000US923,923,ZCTA3 923,8600000US92321,92321,ZCTA 923 - ZCTA 92321,ZCTA 92321,439,549,0.14,0.00,0.14,3180.3,3977.2
8500000US923,923,ZCTA3 923,8600000US92323,92323,ZCTA 923 - ZCTA 92323,ZCTA 92323,21,45,198.24,0.00,198.24,0.1,0.2
8500000US923,923,ZCTA3 923,8600000US92324,92324,ZCTA 923 - ZCTA 92324,ZCTA 92324,52198,17338,32.09,0.02,32.08,1627.4,540.5
8500000US923,923,ZCTA3 923,8600000US92325,92325,ZCTA 923 - ZCTA 92325,ZCTA 92325,10477,6912,10.67,0.14,10.53,994.6,656.2
8500000US923,923,ZCTA3 923,8600000US92327,92327,ZCTA 923 - ZCTA 92327,ZCTA 92327,658,368,25.87,0.24,25.62,25.7,14.4
8500000US923,923,ZCTA3 923,8600000US92328,92328,ZCTA 923 - ZCTA 92328,ZCTA 92328,442,340,2029.20,11.57,2017.63,0.2,0.2
8500000US923,923,ZCTA3 923,8600000US92332,92332,ZCTA 923 - ZCTA 92332,ZCTA 92332,111,87,1442.70,0.00,1442.70,0.1,0.1
8500000US923,923,ZCTA3 923,8600000US92333,92333,ZCTA 923 - ZCTA 92333,ZCTA 92333,409,664,2.55,0.00,2.55,160.5,260.6
8500000US923,923,ZCTA3 923,8600000US92335,92335,ZCTA 923 - ZCTA 92335,ZCTA 92335,82612,22644,17.44,0.03,17.41,4745.2,1300.7
8500000US923,923,ZCTA3 923,8600000US92336,92336,ZCTA 923 - ZCTA 92336,ZCTA 92336,54585,14802,19.80,0.00,19.80,2757.1,747.6
8500000US923,923,ZCTA3 923,8600000US92337,92337,ZCTA 923 - ZCTA 92337,ZCTA 92337,29845,8165,14.43,0.00,14.43,2068.3,565.8
8500000US923,923,ZCTA3 923,8600000US92338,92338,ZCTA 923 - ZCTA 92338,ZCTA 92338,10,8,344.61,0.00,344.61,0.0,0.0
8500000US923,923,ZCTA3 923,8600000US92339,92339,ZCTA 923 - ZCTA 92339,ZCTA 92339,943,712,22.44,0.00,22.44,42.0,31.7
8500000US923,923,ZCTA3 923,8600000US92341,92341,ZCTA 923 - ZCTA 92341,ZCTA 92341,305,851,0.86,0.01,0.85,359.8,1004.0
8500000US923,923,ZCTA3 923,8600000US92342,92342,ZCTA 923 - ZCTA 92342,ZCTA 92342,4936,2294,131.47,0.40,131.08,37.7,17.5
8500000US923,923,ZCTA3 923,8600000US92345,92345,ZCTA 923 - ZCTA 92345,ZCTA 92345,68501,23343,164.33,1.66,162.67,421.1,143.5
8500000US923,923,ZCTA3 923,8600000US92346,92346,ZCTA 923 - ZCTA 92346,ZCTA 92346,48227,16795,42.18,0.17,42.00,1148.2,399.9
8500000US923,923,ZCTA3 923,8600000US92347,92347,ZCTA 923 - ZCTA 92347,ZCTA 92347,1915,802,198.89,6.90,191.99,10.0,4.2
8500000US923,923,ZCTA3 923,8600000US92352,92352,ZCTA 923 - ZCTA 92352,ZCTA 92352,9792,9244,16.31,1.24,15.07,649.7,613.4
8500000US923,923,ZCTA3 923,8600000US92354,92354,ZCTA 923 - ZCTA 92354,ZCTA 92354,18062,7499,5.37,0.00,5.37,3365.0,1397.1
8500000US923,923,ZCTA3 923,8600000US92356,92356,ZCTA 923 - ZCTA 92356,ZCTA 92356,5251,2622,505.30,4.63,500.67,10.5,5.2
8500000US923,923,ZCTA3 923,8600000US92358,92358,ZCTA 923 - ZCTA 92358,ZCTA 92358,1077,557,85.37,0.15,85.22,12.6,6.5
8500000US923,923,ZCTA3 923,8600000US92359,92359,ZCTA 923 - ZCTA 92359,ZCTA 92359,7306,2843,31.46,0.01,31.45,232.3,90.4
8500000US923,923,ZCTA3 923,8600000US92363,92363,ZCTA 923 - ZCTA 92363,ZCTA 92363,5471,3653,1061.56,0.50,1061.05,5.2,3.4
8500000US923,923,ZCTA3 923,8600000US92364,92364,ZCTA 923 - ZCTA 92364,ZCTA 92364,158,120,887.62,0.00,887.62,0.2,0.1
8500000US923,923,ZCTA3 923,8600000US92365,92365,ZCTA 923 - ZCTA 92365,ZCTA 92365,2895,1530,600.17,1.15,599.02,4.8,2.6
8500000US923,923,ZCTA3 923,8600000US92368,92368,ZCTA 923 - ZCTA 92368,ZCTA 92368,895,371,55.66,0.00,55.66,16.1,6.7
8500000US923,923,ZCTA3 923,8600000US92371,92371,ZCTA 923 - ZCTA 92371,ZCTA 92371,12449,4545,133.56,0.00,133.56,93.2,34.0
8500000US923,923,ZCTA3 923,8600000US92372,92372,ZCTA 923 - ZCTA 92372,ZCTA 92372,4262,1712,30.11,0.00,30.11,141.6,56.9
8500000US923,923,ZCTA3 923,8600000US92373,92373,ZCTA 923 - ZCTA 92373,ZCTA 92373,31228,13947,31.77,0.15,31.62,987.5,441.0
8500000US923,923,ZCTA3 923,8600000US92374,92374,ZCTA 923 - ZCTA 92374,ZCTA 92374,36658,12654,16.30,0.00,16.29,2249.8,776.6
8500000US923,923,ZCTA3 923,8600000US92376,92376,ZCTA 923 - ZCTA 92376,ZCTA 92376,75875,21507,13.18,0.00,13.18,5756.3,1631.6
8500000US923,923,ZCTA3 923,8600000US92377,92377,ZCTA 923 - ZCTA 92377,ZCTA 92377,18499,5237,10.19,0.00,10.19,1814.6,513.7
8500000US923,923,ZCTA3 923,8600000US92382,92382,ZCTA 923 - ZCTA 92382,ZCTA 92382,5386,3798,31.14,0.00,31.14,173.0,122.0
8500000US923,923,ZCTA3 923,8600000US92384,92384,ZCTA 923 - ZCTA 92384,ZCTA 92384,70,46,254.35,0.00,254.35,0.3,0.2
8500000US923,923,ZCTA3 923,8600000US92386,92386,ZCTA 923 - ZCTA 92386,ZCTA 92386,1816,2659,0.77,0.00,0.77,2368.8,3468.5
8500000US923,923,ZCTA3 923,8600000US92389,92389,ZCTA 923 - ZCTA 92389,ZCTA 92389,99,133,52.69,0.07,52.62,1.9,2.5
8500000US923,923,ZCTA3 923,8600000US92392,92392,ZCTA 923 - ZCTA 92392,ZCTA 92392,63228,22792,50.82,0.35,50.47,1252.8,451.6
8500000US923,923,ZCTA3 923,8600000US92394,92394,ZCTA 923 - ZCTA 92394,ZCTA 92394,12073,3954,29.67,0.02,29.65,407.2,133.3
8500000US923,923,ZCTA3 923,8600000US92397,92397,ZCTA 923 - ZCTA 92397,ZCTA 92397,4247,2548,14.26,0.00,14.25,298.0,178.8
8500000US923,923,ZCTA3 923,8600000US92398,92398,ZCTA 923 - ZCTA 92398,ZCTA 92398,1191,608,98.50,0.21,98.29,12.1,6.2
8500000US923,923,ZCTA3 923,8600000US92399,92399,ZCTA 923 - ZCTA 92399,ZCTA 92399,41566,16301,55.54,0.18,55.36,750.8,294.4
8500000US923,923,ZCTA3 923,8600000US923HH,923HH,ZCTA 923 - ZCTA 923HH,ZCTA 923HH,0,0,25.33,23.78,1.55,0.0,0.0
8500000US923,923,ZCTA3 923,8600000US923XX,923XX,ZCTA 923 - ZCTA 923XX,ZCTA 923XX,172,133,7674.61,2.74,7671.87,0.0,0.0
8500000US924,924,ZCTA3 924,8500000US924,924,ZCTA 924,ZCTA 924,209210,70392,166.01,0.17,165.84,1261.5,424.5
8500000US924,924,ZCTA3 924,8600000US92401,92401,ZCTA 924 - ZCTA 92401,ZCTA 92401,1768,828,0.77,0.00,0.77,2286.4,1070.8
8500000US924,924,ZCTA3 924,8600000US92404,92404,ZCTA 924 - ZCTA 92404,ZCTA 92404,53634,19622,45.50,0.01,45.49,1179.0,431.3
8500000US924,924,ZCTA3 924,8600000US92405,92405,ZCTA 924 - ZCTA 92405,ZCTA 92405,24637,8752,4.06,0.00,4.06,6068.1,2155.6
8500000US924,924,ZCTA3 924,8600000US92407,92407,ZCTA 924 - ZCTA 92407,ZCTA 92407,49349,15887,90.83,0.11,90.72,543.9,175.1
8500000US924,924,ZCTA3 924,8600000US92408,92408,ZCTA 924 - ZCTA 92408,ZCTA 92408,12138,4135,12.08,0.00,12.08,1004.9,342.3
8500000US924,924,ZCTA3 924,8600000US92410,92410,ZCTA 924 - ZCTA 92410,ZCTA 92410,44540,14266,8.47,0.03,8.43,5281.1,1691.5
8500000US924,924,ZCTA3 924,8600000US92411,92411,ZCTA 924 - ZCTA 92411,ZCTA 92411,23144,6902,4.30,0.01,4.28,5406.5,1612.3
8500000US925,925,ZCTA3 925,8500000US925,925,ZCTA 925,ZCTA 925,948117,330333,1767.18,19.29,1747.89,542.4,189.0
8500000US925,925,ZCTA3 925,8600000US92501,92501,ZCTA 925 - ZCTA 92501,ZCTA 92501,18982,6694,6.06,0.08,5.98,3176.0,1120.0
8500000US925,925,ZCTA3 925,8600000US92503,92503,ZCTA 925 - ZCTA 92503,ZCTA 92503,71670,21870,39.31,0.01,39.30,1823.8,556.5
8500000US925,925,ZCTA3 925,8600000US92504,92504,ZCTA 925 - ZCTA 92504,ZCTA 92504,46533,15955,20.14,0.03,20.11,2313.7,793.3
8500000US925,925,ZCTA3 925,8600000US92505,92505,ZCTA 925 - ZCTA 92505,ZCTA 92505,38442,12024,7.96,0.00,7.96,4827.6,1510.0
8500000US925,925,ZCTA3 925,8600000US92506,92506,ZCTA 925 - ZCTA 92506,ZCTA 92506,42405,15419,19.32,0.00,19.32,2195.4,798.3
8500000US925,925,ZCTA3 925,8600000US92507,92507,ZCTA 925 - ZCTA 92507,ZCTA 92507,48645,17692,21.42,0.01,21.41,2272.2,826.4
8500000US925,925,ZCTA3 925,8600000US92508,92508,ZCTA 925 - ZCTA 92508,ZCTA 92508,17142,5432,8.25,0.00,8.25,2078.2,658.6
8500000US925,925,ZCTA3 925,8600000US92509,92509,ZCTA 925 - ZCTA 92509,ZCTA 92509,63997,18202,31.04,0.04,31.01,2064.1,587.1
8500000US925,925,ZCTA3 925,8600000US92518,92518,ZCTA 925 - ZCTA 92518,ZCTA 92518,990,582,12.00,0.00,12.00,82.5,48.5
8500000US925,925,ZCTA3 925,8600000US92530,92530,ZCTA 925 - ZCTA 92530,ZCTA 92530,38514,13071,72.38,5.05,67.34,572.0,194.1
8500000US925,925,ZCTA3 925,8600000US92532,92532,ZCTA 925 - ZCTA 92532,ZCTA 92532,4542,1579,16.13,0.00,16.13,281.5,97.9
8500000US925,925,ZCTA3 925,8600000US92536,92536,ZCTA 925 - ZCTA 92536,ZCTA 92536,2425,1259,118.29,0.08,118.21,20.5,10.7
8500000US925,925,ZCTA3 925,8600000US92539,92539,ZCTA 925 - ZCTA 92539,ZCTA 92539,3744,1925,111.84,0.09,111.75,33.5,17.2
8500000US925,925,ZCTA3 925,8600000US92543,92543,ZCTA 925 - ZCTA 92543,ZCTA 92543,29674,14084,13.58,0.00,13.58,2184.5,1036.8
8500000US925,925,ZCTA3 925,8600000US92544,92544,ZCTA 925 - ZCTA 92544,ZCTA 92544,39254,15614,177.31,0.02,177.29,221.4,88.1
8500000US925,925,ZCTA3 925,8600000US92545,92545,ZCTA 925 - ZCTA 92545,ZCTA 92545,25687,14057,40.09,0.00,40.09,640.8,350.7
8500000US925,925,ZCTA3 925,8600000US92548,92548,ZCTA 925 - ZCTA 92548,ZCTA 92548,4276,1913,8.71,0.00,8.71,491.0,219.7
8500000US925,925,ZCTA3 925,8600000US92549,92549,ZCTA 925 - ZCTA 92549,ZCTA 92549,3583,4071,44.32,0.02,44.30,80.9,91.9
8500000US925,925,ZCTA3 925,8600000US92551,92551,ZCTA 925 - ZCTA 92551,ZCTA 92551,22963,6418,5.97,0.05,5.92,3878.4,1084.0
8500000US925,925,ZCTA3 925,8600000US92553,92553,ZCTA 925 - ZCTA 92553,ZCTA 92553,61203,17238,10.14,0.00,10.14,6035.5,1699.9
8500000US925,925,ZCTA3 925,8600000US92555,92555,ZCTA 925 - ZCTA 92555,ZCTA 92555,12726,3903,68.40,0.00,68.40,186.0,57.1
8500000US925,925,ZCTA3 925,8600000US92557,92557,ZCTA 925 - ZCTA 92557,ZCTA 92557,46197,14134,21.81,0.09,21.73,2126.2,650.5
8500000US925,925,ZCTA3 925,8600000US92561,92561,ZCTA 925 - ZCTA 92561,ZCTA 92561,1495,1044,156.88,0.49,156.39,9.6,6.7
8500000US925,925,ZCTA3 925,8600000US92562,92562,ZCTA 925 - ZCTA 92562,ZCTA 92562,36129,12542,101.19,0.04,101.15,357.2,124.0
8500000US925,925,ZCTA3 925,8600000US92563,92563,ZCTA 925 - ZCTA 92563,ZCTA 92563,18303,6123,14.93,0.01,14.92,1227.1,410.5
8500000US925,925,ZCTA3 925,8600000US92567,92567,ZCTA 925 - ZCTA 92567,ZCTA 92567,7334,2489,45.90,0.15,45.74,160.3,54.4
8500000US925,925,ZCTA3 925,8600000US92570,92570,ZCTA 925 - ZCTA 92570,ZCTA 92570,36802,11356,93.04,0.02,93.02,395.6,122.1
8500000US925,925,ZCTA3 925,8600000US92571,92571,ZCTA 925 - ZCTA 92571,ZCTA 92571,26355,7573,26.36,3.62,22.74,1158.9,333.0
8500000US925,925,ZCTA3 925,8600000US92582,92582,ZCTA 925 - ZCTA 92582,ZCTA 92582,4444,1893,15.94,0.28,15.66,283.7,120.8
8500000US925,925,ZCTA3 925,8600000US92583,92583,ZCTA 925 - ZCTA 92583,ZCTA 92583,21334,8364,30.27,0.01,30.26,705.0,276.4
8500000US925,925,ZCTA3 925,8600000US92584,92584,ZCTA 925 - ZCTA 92584,ZCTA 92584,14061,5160,28.90,0.17,28.73,489.5,179.6
8500000US925,925,ZCTA3 925,8600000US92585,92585,ZCTA 925 - ZCTA 92585,ZCTA 92585,8674,3248,19.75,0.00,19.75,439.2,164.5
8500000US925,925,ZCTA3 925,8600000US92586,92586,ZCTA 925 - ZCTA 92586,ZCTA 92586,18142,9619,6.13,0.00,6.13,2957.6,1568.1
8500000US925,925,ZCTA3 925,8600000US92587,92587,ZCTA 925 - ZCTA 92587,ZCTA 92587,13135,5080,14.62,0.75,13.87,946.8,366.2
8500000US925,925,ZCTA3 925,8600000US92590,92590,ZCTA 925 - ZCTA 92590,ZCTA 92590,3061,1107,49.13,0.03,49.10,62.3,22.5
8500000US925,925,ZCTA3 925,8600000US92591,92591,ZCTA 925 - ZCTA 92591,ZCTA 92591,25648,8734,21.68,0.00,21.68,1183.2,402.9
8500000US925,925,ZCTA3 925,8600000US92592,92592,ZCTA 925 - ZCTA 92592,ZCTA 92592,46167,14879,95.90,0.07,95.83,481.8,155.3
8500000US925,925,ZCTA3 925,8600000US92595,92595,ZCTA 925 - ZCTA 92595,ZCTA 92595,19359,6549,25.59,0.00,25.59,756.5,255.9
8500000US925,925,ZCTA3 925,8600000US92596,92596,ZCTA 925 - ZCTA 92596,ZCTA 92596,4080,1437,61.04,1.73,59.31,68.8,24.2
8500000US925,925,ZCTA3 925,8600000US925HH,925HH,ZCTA 925 - ZCTA 925HH,ZCTA 925HH,0,0,6.36,6.36,0.00,(X),(X)
8500000US925,925,ZCTA3 925,8600000US925XX,925XX,ZCTA 925 - ZCTA 925XX,ZCTA 925XX,0,0,79.09,0.00,79.09,0.0,0.0
8500000US926,926,ZCTA3 926,8500000US926,926,ZCTA 926,ZCTA 926,1154338,452159,662.31,149.46,512.85,2250.8,881.7
8500000US926,926,ZCTA3 926,8600000US92602,92602,ZCTA 926 - ZCTA 92602,ZCTA 92602,2754,1002,4.59,0.10,4.50,612.5,222.8
8500000US926,926,ZCTA3 926,8600000US92604,92604,ZCTA 926 - ZCTA 92604,ZCTA 92604,27359,10032,3.27,0.06,3.21,8531.9,3128.5
8500000US926,926,ZCTA3 926,8600000US92606,92606,ZCTA 926 - ZCTA 92606,ZCTA 92606,17619,7188,5.30,0.00,5.30,3325.9,1356.9
8500000US926,926,ZCTA3 926,8600000US92610,92610,ZCTA 926 - ZCTA 92610,ZCTA 92610,10934,3887,13.20,0.00,13.20,828.1,294.4
8500000US926,926,ZCTA3 926,8600000US92612,92612,ZCTA 926 - ZCTA 92612,ZCTA 92612,41051,14316,18.55,0.08,18.48,2221.9,774.9
8500000US926,926,ZCTA3 926,8600000US92614,92614,ZCTA 926 - ZCTA 92614,ZCTA 92614,22493,8866,4.44,0.05,4.39,5124.5,2019.9
8500000US926,926,ZCTA3 926,8600000US92618,92618,ZCTA 926 - ZCTA 92618,ZCTA 92618,6297,3770,17.14,0.01,17.13,367.6,220.1
8500000US926,926,ZCTA3 926,8600000US92620,92620,ZCTA 926 - ZCTA 92620,ZCTA 92620,26415,9211,7.88,0.00,7.88,3354.3,1169.7
8500000US926,926,ZCTA3 926,8600000US92624,92624,ZCTA 926 - ZCTA 92624,ZCTA 92624,7445,3014,1.53,0.00,1.53,4862.9,1968.7
8500000US926,926,ZCTA3 926,8600000US92625,92625,ZCTA 926 - ZCTA 92625,ZCTA 92625,13407,6885,3.16,0.02,3.14,4274.5,2195.1
8500000US926,926,ZCTA3 926,8600000US92626,92626,ZCTA 926 - ZCTA 92626,ZCTA 92626,48200,18542,10.35,0.00,10.35,4655.3,1790.8
8500000US926,926,ZCTA3 926,8600000US92627,92627,ZCTA 926 - ZCTA 92627,ZCTA 92627,62066,22475,7.21,0.02,7.19,8630.7,3125.3
8500000US926,926,ZCTA3 926,8600000US92629,92629,ZCTA 926 - ZCTA 92629,ZCTA 92629,27728,12703,5.13,0.00,5.13,5407.2,2477.2
8500000US926,926,ZCTA3 926,8600000US92630,92630,ZCTA 926 - ZCTA 92630,ZCTA 92630,59167,20645,10.94,0.12,10.82,5468.9,1908.3
8500000US926,926,ZCTA3 926,8600000US92646,92646,ZCTA 926 - ZCTA 92646,ZCTA 92646,56501,21886,8.18,0.03,8.15,6930.8,2684.7
8500000US926,926,ZCTA3 926,8600000US92647,92647,ZCTA 926 - ZCTA 92647,ZCTA 92647,58761,20547,7.80,0.02,7.79,7544.5,2638.1
8500000US926,926,ZCTA3 926,8600000US92648,92648,ZCTA 926 - ZCTA 92648,ZCTA 92648,42645,19165,7.89,0.11,7.79,5476.4,2461.1
8500000US926,926,ZCTA3 926,8600000US92649,92649,ZCTA 926 - ZCTA 92649,ZCTA 92649,32292,14380,5.16,0.08,5.08,6360.1,2832.2
8500000US926,926,ZCTA3 926,8600000US92651,92651,ZCTA 926 - ZCTA 92651,ZCTA 92651,25186,13718,22.30,0.05,22.26,1131.5,616.3
8500000US926,926,ZCTA3 926,8600000US92653,92653,ZCTA 926 - ZCTA 92653,ZCTA 92653,48266,23969,12.37,0.05,12.32,3916.6,1945.0
