Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
2/28/19,99909,98606,WA,Portland-Vancouver-Hillsboro,Clark County,Brush Prairie,9139,541600,0.001294139,0.016135084,0.066981875,0.091057662,0.037085217,2019-02,2019-Q1,541600,0,2019-02
2/28/19,99907,98604,WA,Portland-Vancouver-Hillsboro,Clark County,Battle Ground,2527,395100,0.003556007,0.018824136,0.055570398,0.093330944,0.042014443,2019-02,2019-Q1,395100,0,2019-02
2/28/19,99904,98601,WA,Portland-Vancouver-Hillsboro,Clark County,Amboy,12814,451800,0.010060362,0.025885559,0.126121635,0.115138955,0.047964768,2019-02,2019-Q1,451800,0,2019-02
2/28/19,99902,98597,WA,Olympia-Tumwater,Thurston County,Yelm,4614,274900,0.006222548,0.026129153,0.137831126,0.087776085,0.025887901,2019-02,2019-Q1,274900,0,2019-02
2/28/19,99901,98596,WA,Centralia,Lewis County,Winlock,10304,249400,-0.005185481,0.012586277,0.199038462,0.097681694,0.035825709,2019-01,2019-Q1,250700,-0.005185481,2019-01
2/28/19,99900,98595,WA,Aberdeen,Grays Harbor County,Westport,12112,185100,0,0.000540541,0.099821747,0.047456685,-0.007761822,2008-02,2008-Q1,215700,-0.1418637,2006-07
2/28/19,99895,98589,WA,Olympia-Tumwater,Thurston County,Tenino,9333,319700,0.001880288,0.009472687,0.069588491,0.078401336,0.02444723,2019-02,2019-Q1,319700,0,2019-02
2/28/19,99894,98588,WA,Shelton,Mason County,Tahuya,14030,317600,-0.005946792,-0.003451522,0.17282127,0.09933699,0.034702875,2019-01,2019-Q1,319500,-0.005946792,2018-10
2/28/19,99890,98584,WA,Shelton,Mason County,Shelton,1871,246100,-0.003240178,0.001220504,0.088938053,0.07870413,0.024020398,2019-01,2019-Q1,246900,-0.003240178,2018-12
2/28/19,99886,98580,WA,Seattle-Tacoma-Bellevue,Pierce County,Roy,8939,396100,0.005840528,0.023249806,0.103957637,0.100221018,0.038378145,2019-02,2019-Q1,396100,0,2019-02
2/28/19,99885,98579,WA,Olympia-Tumwater,Thurston County,Rochester,7664,308300,0.005216824,0.023232658,0.112594731,0.08953695,0.027608158,2019-02,2019-Q1,308300,0,2019-02
2/28/19,99884,98577,WA,,Pacific County,Raymond,10058,135000,0.006711409,0.049766719,0.098454028,0.078778691,0.016428971,2019-02,2019-Q1,135000,0,2019-02
2/28/19,99883,98576,WA,Olympia-Tumwater,Thurston County,Rainier,10839,305700,0.007580751,0.03697422,0.113661202,0.089434742,0.021716099,2019-02,2019-Q1,305700,0,2019-02
2/28/19,99879,98570,WA,Centralia,Lewis County,Onalaska,11819,282300,-0.005985915,-0.012591815,0.1631644,0.107148325,0.048025906,2018-11,2018-Q4,285900,-0.012591815,2018-10
2/28/19,99878,98569,WA,Aberdeen,Grays Harbor County,Ocean Shores,8547,214000,0.004223369,0.014698909,0.143773383,0.09635622,0.024374545,2019-02,2019-Q1,214000,0,2019-02
2/28/19,99877,98568,WA,Aberdeen,Grays Harbor County,Oakville,13754,278800,0.007225434,0.033741194,0.205361003,0.154555096,0.04936352,2019-02,2019-Q1,278800,0,2019-02
2/28/19,99874,98564,WA,Centralia,Lewis County,Mossyrock,13398,234600,-0.00551081,0.009032258,0.144390244,0.088964817,0.042249321,2019-01,2019-Q1,235900,-0.00551081,2018-12
2/28/19,99873,98563,WA,Aberdeen,Grays Harbor County,Montesano,9113,232100,0.010888502,0.036623493,0.120714631,0.109099711,0.032052567,2019-02,2019-Q1,232100,0,2019-02
2/28/19,99867,98557,WA,Aberdeen,Grays Harbor County,McCleary,12313,229800,0.005249344,0.028187919,0.246203905,0.129504596,0.043025361,2019-02,2019-Q1,229800,0,2019-02
2/28/19,99862,98550,WA,Aberdeen,Grays Harbor County,Hoquiam,7975,125900,-0.000793651,0.012057878,0.270433905,0.099365069,0.016589097,2019-01,2019-Q1,126000,-0.000793651,2019-01
2/28/19,99860,98547,WA,Aberdeen,Grays Harbor County,Grayland,14935,164400,0.002439024,0.012315271,0.110810811,0.066233378,0.009681039,2008-06,2008-Q2,165500,-0.006646526,2008-05
2/28/19,99856,98541,WA,Aberdeen,Grays Harbor County,Elma,8438,231700,0.006079027,0.024767802,0.196179659,0.120807292,0.038633402,2019-02,2019-Q1,231700,0,2019-02
2/28/19,99852,98537,WA,Aberdeen,Grays Harbor County,Cosmopolis,13906,223900,0.004937163,0.018190086,0.167970788,0.101787816,0.031058588,2019-02,2019-Q1,223900,0,2019-02
2/28/19,99848,98532,WA,Centralia,Lewis County,Chehalis,4875,261100,-0.003815338,-0.001911315,0.104951333,0.085054195,0.031433272,2019-01,2019-Q1,262100,-0.003815338,2018-11
2/28/19,99847,98531,WA,Centralia,Lewis County,Centralia,4099,216200,-0.000924214,0.009808501,0.131937173,0.087557737,0.023551815,2019-01,2019-Q1,216400,-0.000924214,2019-01
2/28/19,99845,98528,WA,Shelton,Mason County,Belfair,7510,317500,0.003476612,0.011468621,0.097097443,0.083212377,0.027781146,2019-02,2019-Q1,317500,0,2019-02
2/28/19,99842,98524,WA,Shelton,Mason County,Allyn,11708,345700,-0.002596653,-0.002884338,0.148504983,0.085289245,0.020286164,2018-12,2018-Q4,347100,-0.00403342,2018-11
2/28/19,99840,98520,WA,Aberdeen,Grays Harbor County,Aberdeen,5108,148300,0.004062288,0.020646937,0.211601307,0.094313781,0.021400322,2019-02,2019-Q1,148300,0,2019-02
2/28/19,99839,98516,WA,Olympia-Tumwater,Thurston County,Lacey,4262,362100,0.002769316,0.018278965,0.102283105,0.068573621,0.023587415,2019-02,2019-Q1,362100,0,2019-02
2/28/19,99838,98513,WA,Olympia-Tumwater,Thurston County,Lacey,2926,294700,0.004088586,0.019723183,0.080674734,0.075814429,0.021170414,2019-02,2019-Q1,294700,0,2019-02
2/28/19,99837,98512,WA,Olympia-Tumwater,Thurston County,Tumwater,3295,349800,0.005750431,0.02161215,0.103122044,0.078615354,0.021634408,2019-02,2019-Q1,349800,0,2019-02
2/28/19,99832,98506,WA,Olympia-Tumwater,Thurston County,Olympia,5603,336600,0.004776119,0.018456884,0.097131682,0.075607746,0.024127573,2019-02,2019-Q1,336600,0,2019-02
2/28/19,99829,98503,WA,Olympia-Tumwater,Thurston County,Lacey,1709,288500,0.004176819,0.021238938,0.09280303,0.079943082,0.023948888,2019-02,2019-Q1,288500,0,2019-02
2/28/19,99828,98502,WA,Olympia-Tumwater,Thurston County,Olympia,2047,364800,0.003576341,0.019849036,0.09780319,0.067222179,0.017532449,2019-02,2019-Q1,364800,0,2019-02
2/28/19,99827,98501,WA,Olympia-Tumwater,Thurston County,Olympia,1052,345700,0.004357931,0.019764012,0.104825823,0.072781941,0.023666117,2019-02,2019-Q1,345700,0,2019-02
2/28/19,99826,98499,WA,Seattle-Tacoma-Bellevue,Pierce County,Lakewood,2868,293000,0.002737851,0.014542936,0.072081961,0.105187689,0.032256619,2019-02,2019-Q1,293000,0,2019-02
2/28/19,99825,98498,WA,Seattle-Tacoma-Bellevue,Pierce County,Lakewood,3448,332500,0.00422833,0.021191646,0.089449541,0.090912396,0.033094261,2019-02,2019-Q1,332500,0,2019-02
2/28/19,99818,98467,WA,Seattle-Tacoma-Bellevue,Pierce County,University Place,6735,433400,0.006035283,0.032150512,0.078914613,0.08555095,0.029519056,2019-02,2019-Q1,433400,0,2019-02
2/28/19,99817,98466,WA,Seattle-Tacoma-Bellevue,Pierce County,University Place,3328,399700,0.005028916,0.023821721,0.089100817,0.091328714,0.035974758,2019-02,2019-Q1,399700,0,2019-02
2/28/19,99816,98465,WA,Seattle-Tacoma-Bellevue,Pierce County,Tacoma,9482,371000,0.00405954,0.024861878,0.133170434,0.105685242,0.038409403,2019-02,2019-Q1,371000,0,2019-02
2/28/19,99810,98446,WA,Seattle-Tacoma-Bellevue,Pierce County,Summit,8584,350400,0.003723861,0.022767075,0.11026616,0.105929973,0.034420613,2019-02,2019-Q1,350400,0,2019-02
2/28/19,99809,98445,WA,Seattle-Tacoma-Bellevue,Pierce County,Parkland,3682,297300,0.004391892,0.022352132,0.077564335,0.098811984,0.032797286,2019-02,2019-Q1,297300,0,2019-02
2/28/19,99808,98444,WA,Seattle-Tacoma-Bellevue,Pierce County,Parkland,2746,269000,0.003356956,0.028287462,0.100654664,0.124813024,0.037251482,2019-02,2019-Q1,269000,0,2019-02
2/28/19,99807,98443,WA,Seattle-Tacoma-Bellevue,Pierce County,Waller,11133,365300,0.004675468,0.023536004,0.092404306,0.099634277,0.036193755,2019-02,2019-Q1,365300,0,2019-02
2/28/19,99800,98424,WA,Seattle-Tacoma-Bellevue,Pierce County,Fife,8431,362900,0.00665742,0.029503546,0.081346841,0.092850609,0.035753972,2019-02,2019-Q1,362900,0,2019-02
2/28/19,99799,98422,WA,Seattle-Tacoma-Bellevue,Pierce County,Tacoma,5922,441500,0.002270148,0.017281106,0.069266166,0.090871754,0.034041831,2019-02,2019-Q1,441500,0,2019-02
2/28/19,99797,98418,WA,Seattle-Tacoma-Bellevue,Pierce County,Tacoma,8812,269200,0.004852557,0.031022597,0.136824324,0.145314796,0.044306455,2019-02,2019-Q1,269200,0,2019-02
2/28/19,99791,98409,WA,Seattle-Tacoma-Bellevue,Pierce County,Tacoma,4200,258000,0.004672897,0.026252983,0.118335501,0.137627832,0.041622236,2019-02,2019-Q1,258000,0,2019-02
2/28/19,99790,98408,WA,Seattle-Tacoma-Bellevue,Pierce County,Tacoma,6119,270600,0.003709199,0.024224073,0.105392157,0.12300847,0.039947484,2019-02,2019-Q1,270600,0,2019-02
2/28/19,99789,98407,WA,Seattle-Tacoma-Bellevue,Pierce County,Tacoma,4850,399700,0.001754386,0.017825312,0.075618945,0.103383765,0.038329049,2019-02,2019-Q1,399700,0,2019-02
2/28/19,99788,98406,WA,Seattle-Tacoma-Bellevue,Pierce County,Tacoma,4706,407200,0.002215112,0.009419931,0.072708114,0.102134733,0.039769563,2019-02,2019-Q1,407200,0,2019-02
2/28/19,99787,98405,WA,Seattle-Tacoma-Bellevue,Pierce County,Tacoma,4031,303800,0.003965631,0.023584906,0.13358209,0.136967004,0.043424074,2019-02,2019-Q1,303800,0,2019-02
2/28/19,99786,98404,WA,Seattle-Tacoma-Bellevue,Pierce County,Tacoma,3723,269500,0.004098361,0.027841342,0.108597285,0.129650838,0.042409312,2019-02,2019-Q1,269500,0,2019-02
2/28/19,99785,98403,WA,Seattle-Tacoma-Bellevue,Pierce County,Tacoma,8543,490900,-0.001017501,0.006974359,0.092102336,0.094882937,0.038209014,2019-01,2019-Q1,491400,-0.001017501,2019-01
2/28/19,99784,98402,WA,Seattle-Tacoma-Bellevue,Pierce County,Tacoma,8814,332800,0,0.014324901,0.12890095,0.130916215,0.028242416,2019-02,2019-Q1,332800,0,2019-02
2/28/19,99778,98394,WA,Seattle-Tacoma-Bellevue,Pierce County,Vaughn,13896,450700,0.006251395,0.047895838,0.158611825,0.111306473,0.03131857,2019-02,2019-Q1,450700,0,2019-02
2/28/19,99776,98392,WA,Bremerton-Silverdale,Kitsap County,Suquamish,12571,312900,0.012293756,0.046138415,0.172788606,0.114466029,0.041729847,2019-02,2019-Q1,312900,0,2019-02
2/28/19,99775,98391,WA,Seattle-Tacoma-Bellevue,Pierce County,Bonney Lake,956,414300,0.004120213,0.019188192,0.061219262,0.088441393,0.033672105,2019-02,2019-Q1,414300,0,2019-02
2/28/19,99774,98390,WA,Seattle-Tacoma-Bellevue,Pierce County,Sumner,7428,360200,0.006145251,0.02708868,0.075223881,0.096933075,0.034616762,2019-02,2019-Q1,360200,0,2019-02
2/28/19,99773,98388,WA,Seattle-Tacoma-Bellevue,Pierce County,Steilacoom,9761,382400,0.006845708,0.025475999,0.069949636,0.084926096,0.033406448,2019-02,2019-Q1,382400,0,2019-02
2/28/19,99772,98387,WA,Seattle-Tacoma-Bellevue,Pierce County,Spanaway,1142,304900,0.004943968,0.02487395,0.088928571,0.089301769,0.033267986,2019-02,2019-Q1,304900,0,2019-02
2/28/19,99768,98383,WA,Bremerton-Silverdale,Kitsap County,Silverdale,4448,390600,0.003339327,0.010346611,0.080497925,0.074980879,0.028887864,2019-02,2019-Q1,390600,0,2019-02
2/28/19,99767,98382,WA,Port Angeles,Clallam County,Sequim,1760,354200,-0.002815315,-0.003095975,0.094899536,0.081225064,0.021545918,2018-12,2018-Q4,355800,-0.004496908,2018-11
2/28/19,99765,98380,WA,Bremerton-Silverdale,Kitsap County,Seabeck,10603,465500,0.002584536,0.010857763,0.11097852,0.076630625,0.029518237,2019-02,2019-Q1,465500,0,2019-02
2/28/19,99762,98376,WA,,Jefferson County,Quilcene,13431,312200,0.000641026,-0.009203427,0.121005386,0.086603204,0.030491721,2018-11,2018-Q4,315100,-0.009203427,2018-11
2/28/19,99761,98375,WA,Seattle-Tacoma-Bellevue,Pierce County,South Hill,4283,335100,0.004496403,0.02258163,0.0761079,0.084471771,0.032361714,2019-02,2019-Q1,335100,0,2019-02
2/28/19,99760,98374,WA,Seattle-Tacoma-Bellevue,Pierce County,South Hill,2012,353900,0.004541584,0.020472895,0.073400061,0.087002151,0.03235057,2019-02,2019-Q1,353900,0,2019-02
2/28/19,99759,98373,WA,Seattle-Tacoma-Bellevue,Pierce County,Puyallup,3904,349400,0.004600345,0.022534387,0.071450475,0.091528981,0.032932081,2019-02,2019-Q1,349400,0,2019-02
2/28/19,99758,98372,WA,Seattle-Tacoma-Bellevue,Pierce County,Puyallup,4368,402500,0.00174216,0.019503546,0.086369771,0.100106397,0.035305119,2019-02,2019-Q1,402500,0,2019-02
2/28/19,99757,98371,WA,Seattle-Tacoma-Bellevue,Pierce County,Puyallup,4570,370900,0.006786102,0.027708507,0.070727483,0.089782682,0.03275883,2019-02,2019-Q1,370900,0,2019-02
2/28/19,99756,98370,WA,Bremerton-Silverdale,Kitsap County,Poulsbo,2582,432900,0.002083333,0.010976179,0.070210136,0.082677021,0.031748752,2019-02,2019-Q1,432900,0,2019-02
2/28/19,99755,98368,WA,,Jefferson County,Port Townsend,5238,394400,0.001523616,0.008953697,0.120136325,0.091051598,0.02783882,2019-02,2019-Q1,394400,0,2019-02
2/28/19,99754,98367,WA,Bremerton-Silverdale,Kitsap County,Port Orchard,4119,385100,0.004172099,0.018783069,0.100285714,0.087997843,0.033199358,2019-02,2019-Q1,385100,0,2019-02
2/28/19,99753,98366,WA,Bremerton-Silverdale,Kitsap County,Port Orchard,2072,314000,0.006087792,0.019811627,0.089143254,0.0921258,0.032115703,2019-02,2019-Q1,314000,0,2019-02
2/28/19,99752,98365,WA,,Jefferson County,Port Ludlow,9959,427200,-0.001402525,0.00305236,0.091745464,0.074689476,0.019377148,2019-01,2019-Q1,427800,-0.001402525,2018-12
2/28/19,99750,98363,WA,Port Angeles,Clallam County,Port Angeles,7341,250300,0,-0.002391391,0.085429315,0.070072492,0.020165656,2018-11,2018-Q4,250900,-0.002391391,2018-11
2/28/19,99749,98362,WA,Port Angeles,Clallam County,Port Angeles,3511,254700,-0.001176471,-0.001176471,0.096899225,0.071773578,0.019582438,2018-12,2018-Q4,255300,-0.002350176,2018-11
2/28/19,99747,98360,WA,Seattle-Tacoma-Bellevue,Pierce County,Orting,7480,340200,0.003539823,0.019784173,0.068131868,0.092788497,0.031451882,2019-02,2019-Q1,340200,0,2019-02
2/28/19,99746,98359,WA,Bremerton-Silverdale,Kitsap County,Olalla,10965,446700,0.006307727,0.0113199,0.035706005,0.097374105,0.034405096,2019-02,2019-Q1,446700,0,2019-02
2/28/19,99745,98358,WA,,Jefferson County,Nordland,15427,521000,-0.001533154,0.003466872,0.113247863,0.093519536,0.023526954,2019-01,2019-Q1,521800,-0.001533154,2018-12
2/28/19,99743,98356,WA,Centralia,Lewis County,Morton,13573,190700,0.001049869,0.013283741,0.158566221,0.090426001,0.034458622,2019-02,2019-Q1,190700,0,2019-02
2/28/19,99741,98354,WA,Seattle-Tacoma-Bellevue,Pierce County,Milton,8448,357000,0.007905138,0.024978467,0.060606061,0.095751201,0.032730917,2019-02,2019-Q1,357000,0,2019-02
2/28/19,99738,98351,WA,Seattle-Tacoma-Bellevue,Pierce County,Longbranch,15486,385200,-0.002331002,0.013150973,0.137289637,0.114121833,0.033710944,2019-01,2019-Q1,386100,-0.002331002,2019-01
2/28/19,99736,98349,WA,Seattle-Tacoma-Bellevue,Pierce County,Lakebay,10999,319300,0.007255521,0.031663974,0.094242632,0.096113562,0.024604973,2019-02,2019-Q1,319300,0,2019-02
2/28/19,99734,98346,WA,Bremerton-Silverdale,Kitsap County,Kingston,8170,449700,0.007844016,0.027650823,0.077125749,0.101446193,0.036703783,2019-02,2019-Q1,449700,0,2019-02
2/28/19,99730,98342,WA,Bremerton-Silverdale,Kitsap County,Indianola,14708,462700,0.010262009,0.034428795,0.175558943,0.108141728,0.038084351,2019-02,2019-Q1,462700,0,2019-02
2/28/19,99729,98340,WA,Bremerton-Silverdale,Kitsap County,Hansville,12838,461700,0.005882353,0.0125,0.095113852,0.079125865,0.025079408,2019-02,2019-Q1,461700,0,2019-02
2/28/19,99728,98339,WA,,Jefferson County,Port Hadlock,11117,266300,0.00112782,0.006424792,0.127911902,0.081483088,0.023598071,2019-02,2019-Q1,266300,0,2019-02
2/28/19,99727,98338,WA,Seattle-Tacoma-Bellevue,Pierce County,Graham,4328,367900,0.002998909,0.016860144,0.061454126,0.091473598,0.033469311,2019-02,2019-Q1,367900,0,2019-02
2/28/19,99726,98337,WA,Bremerton-Silverdale,Kitsap County,Bremerton,9064,254300,0.007927071,0.027474747,0.128717266,0.142214642,0.037194404,2019-02,2019-Q1,254300,0,2019-02
2/28/19,99724,98335,WA,Seattle-Tacoma-Bellevue,Pierce County,Gig Harbor,3311,528600,0.005516454,0.028804982,0.071341711,0.085273668,0.031326024,2019-02,2019-Q1,528600,0,2019-02
2/28/19,99723,98333,WA,Seattle-Tacoma-Bellevue,Pierce County,Fox Island,11846,681600,-0.006703585,0.010226767,0.158592555,0.097634529,0.028065316,2019-01,2019-Q1,686200,-0.006703585,2018-12
2/28/19,99722,98332,WA,Seattle-Tacoma-Bellevue,Pierce County,Gig Harbor,6228,546400,-0.000731529,0.01035503,0.065314876,0.092175336,0.031422573,2019-01,2019-Q1,546800,-0.000731529,2019-01
2/28/19,99719,98329,WA,Seattle-Tacoma-Bellevue,Pierce County,Gig Harbor,9164,375100,0.004552758,0.02626539,0.126426426,0.105569339,0.038011741,2019-02,2019-Q1,375100,0,2019-02
2/28/19,99718,98328,WA,Seattle-Tacoma-Bellevue,Pierce County,Eatonville,8647,357500,0.00393148,0.017069701,0.082349379,0.107979884,0.033436095,2019-02,2019-Q1,357500,0,2019-02
2/28/19,99717,98327,WA,Seattle-Tacoma-Bellevue,Pierce County,Dupont,8759,351200,0.003141959,0.020633537,0.050553395,0.03739736,0.023833067,2019-02,2019-Q1,351200,0,2019-02
2/28/19,99711,98321,WA,Seattle-Tacoma-Bellevue,Pierce County,Buckley,7167,396800,0.002020202,0.014314928,0.072722357,0.098649158,0.034084259,2019-02,2019-Q1,396800,0,2019-02
2/28/19,99710,98320,WA,,Jefferson County,Brinnon,14062,269500,0.010877719,0.027057927,0.150725875,0.076290299,0.022186524,2019-02,2019-Q1,269500,0,2019-02
2/28/19,99707,98312,WA,Bremerton-Silverdale,Kitsap County,Bremerton,2335,292900,0.005147563,0.0152513,0.107791225,0.103502365,0.033586259,2019-02,2019-Q1,292900,0,2019-02
2/28/19,99706,98311,WA,Bremerton-Silverdale,Kitsap County,Bremerton,4552,331500,0.005459509,0.015625,0.091178407,0.088340378,0.033041578,2019-02,2019-Q1,331500,0,2019-02
2/28/19,99705,98310,WA,Bremerton-Silverdale,Kitsap County,Bremerton,4864,289300,0.00626087,0.020458554,0.087185269,0.109335873,0.033344356,2019-02,2019-Q1,289300,0,2019-02
2/28/19,99702,98303,WA,Seattle-Tacoma-Bellevue,Pierce County,South Hill,14303,287900,-0.007583592,-0.002425502,0.080705706,0.09545807,0.026011302,2018-12,2018-Q4,291100,-0.010992786,2018-11
2/28/19,99700,98296,WA,Seattle-Tacoma-Bellevue,Snohomish County,Snohomish,5132,639000,0.003139717,0.014446738,0.058297449,0.092221387,0.040431138,2019-02,2019-Q1,639000,0,2019-02
2/28/19,99699,98295,WA,Bellingham,Whatcom County,Sumas,11471,314900,0.00254696,0.02373212,0.111935028,0.098017129,0.040311021,2019-02,2019-Q1,314900,0,2019-02
2/28/19,99698,98294,WA,Seattle-Tacoma-Bellevue,Snohomish County,Sultan,10115,322400,0.005300904,0.02122268,0.079343823,0.128182322,0.032964214,2019-02,2019-Q1,322400,0,2019-02
2/28/19,99696,98292,WA,Seattle-Tacoma-Bellevue,Snohomish County,Stanwood,4803,435600,0.005076142,0.014911463,0.033206831,0.090161862,0.030199557,2019-02,2019-Q1,435600,0,2019-02
2/28/19,99694,98290,WA,Seattle-Tacoma-Bellevue,Snohomish County,Snohomish,2882,513600,0.002929115,0.01562191,0.058314445,0.099246287,0.037331346,2019-02,2019-Q1,513600,0,2019-02
2/28/19,99690,98284,WA,Mount Vernon-Anacortes,Skagit County,Sedro-Woolley,4518,294200,0.005468216,0.012736661,0.116932422,0.106216015,0.033651923,2019-02,2019-Q1,294200,0,2019-02
2/28/19,99688,98282,WA,Oak Harbor,Island County,Camano Island,6070,463100,0.004555315,0.010253054,0.052739259,0.099502347,0.02244933,2019-02,2019-Q1,463100,0,2019-02
2/28/19,99687,98281,WA,Bellingham,Whatcom County,Point Roberts,10728,277100,0.009471767,0.028200371,0.140329218,0.06037434,0.019918601,2019-02,2019-Q1,277100,0,2019-02
2/28/19,99685,98279,WA,,San Juan County,Olga,15542,619700,-0.000967274,0.001454428,0.123459028,0.068570901,0.018107317,2018-10,2018-Q4,620500,-0.001289283,2018-10
2/28/19,99683,98277,WA,Oak Harbor,Island County,Oak Harbor,1260,328900,0.001827597,0.007968127,0.03427673,0.08178805,0.025374212,2019-02,2019-Q1,328900,0,2019-02
2/28/19,99681,98275,WA,Seattle-Tacoma-Bellevue,Snohomish County,Mukilteo,4883,599900,-0.000333278,0.005699916,0.045668468,0.077260336,0.035532142,2019-01,2019-Q1,600100,-0.000333278,2019-01
2/28/19,99680,98274,WA,Mount Vernon-Anacortes,Skagit County,Mount Vernon,6305,367900,0.00601586,0.009327846,0.092339667,0.094438847,0.030661583,2019-02,2019-Q1,367900,0,2019-02
2/28/19,99679,98273,WA,Mount Vernon-Anacortes,Skagit County,Mount Vernon,3467,327900,0.010789149,0.025007815,0.103668798,0.104928133,0.034314364,2019-02,2019-Q1,327900,0,2019-02
2/28/19,99678,98272,WA,Seattle-Tacoma-Bellevue,Snohomish County,Monroe,4564,433800,0.007197585,0.02991453,0.058823529,0.104510965,0.038123621,2019-02,2019-Q1,433800,0,2019-02
